                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    456,                0.65519,                0.36801,                  0.874,                0.94093,                0.89456,                0.95918,                0.75317,                0.85558,                0.42508,                0.94052,              0.0055054,              0.0055054,              0.0055054
                    457,                0.66855,                0.37541,                0.87565,                0.94117,                0.89456,                0.95959,                 0.7544,                0.85467,                0.42526,                0.94015,              0.0054955,              0.0054955,              0.0054955
                    458,                0.65196,                0.36919,                0.87404,                0.90684,                0.92712,                0.95906,                0.75474,                0.85415,                0.42491,                0.94012,              0.0054856,              0.0054856,              0.0054856
                    459,                 0.6851,                0.37824,                0.88229,                 0.9068,                0.92664,                0.95902,                0.75508,                0.85559,                0.42525,                0.94009,              0.0054757,              0.0054757,              0.0054757
                    460,                0.66385,                0.37916,                0.88033,                0.90677,                0.92632,                0.95797,                0.75362,                0.85538,                0.42595,                0.94049,              0.0054658,              0.0054658,              0.0054658
                    461,                0.66012,                0.37534,                0.87764,                 0.9067,                0.92549,                0.95923,                0.75724,                0.85516,                0.42532,                0.94049,              0.0054559,              0.0054559,              0.0054559
                    462,                0.66108,                0.37143,                0.87355,                0.94093,                0.89456,                0.95929,                0.75781,                0.85598,                0.42381,                0.94059,               0.005446,               0.005446,               0.005446
                    463,                0.67063,                0.37952,                0.87728,                0.94128,                0.89456,                0.95932,                0.75806,                0.85646,                0.42512,                0.94046,              0.0054361,              0.0054361,              0.0054361
                    464,                0.67825,                0.37629,                0.87527,                 0.9422,                0.89456,                 0.9598,                0.75795,                0.85714,                0.42624,                0.94063,              0.0054262,              0.0054262,              0.0054262
                    465,                0.64598,                0.36831,                0.87402,                0.94084,                0.89456,                0.95879,                0.75717,                0.85809,                0.42632,                0.94089,              0.0054163,              0.0054163,              0.0054163
                    466,                0.66318,                0.37138,                0.87463,                0.94073,                0.89456,                0.95914,                0.75882,                0.85892,                0.42612,                0.94153,              0.0054064,              0.0054064,              0.0054064
                    467,                0.66616,                0.37388,                0.87606,                0.93964,                0.89456,                0.95716,                0.75492,                0.85943,                 0.4265,                0.94169,              0.0053965,              0.0053965,              0.0053965
                    468,                0.65354,                0.36653,                0.86952,                0.94139,                0.89456,                0.95737,                0.75526,                0.85927,                0.42677,                0.94169,              0.0053866,              0.0053866,              0.0053866
                    469,                0.66084,                0.37374,                 0.8756,                0.94263,                0.89424,                0.95737,                0.75411,                0.85893,                 0.4261,                0.94136,              0.0053767,              0.0053767,              0.0053767
                    470,                0.65862,                0.37435,                0.87322,                0.93886,                0.89456,                0.95879,                0.75556,                 0.8595,                0.42469,                0.94158,              0.0053668,              0.0053668,              0.0053668
                    471,                0.65574,                 0.3678,                0.87317,                0.93943,                0.89456,                 0.9588,                0.75403,                0.86003,                 0.4239,                0.94231,              0.0053569,              0.0053569,              0.0053569
                    472,                0.66148,                0.37098,                0.87718,                0.93986,                0.89456,                0.95877,                0.75522,                0.86024,                0.42387,                0.94264,               0.005347,               0.005347,               0.005347
                    473,                0.64175,                0.36179,                0.87126,                0.93948,                0.89456,                 0.9612,                 0.7561,                0.86017,                0.42344,                0.94285,              0.0053371,              0.0053371,              0.0053371
                    474,                0.65686,                0.36474,                0.87494,                0.94048,                0.89796,                0.96124,                0.75679,                 0.8605,                0.42301,                0.94335,              0.0053272,              0.0053272,              0.0053272
                    475,                0.65646,                0.36739,                0.87156,                0.94305,                0.90121,                0.96115,                0.75603,                0.86003,                0.42306,                0.94344,              0.0053173,              0.0053173,              0.0053173
                    476,                0.65488,                0.36756,                0.87759,                0.94233,                0.90136,                0.95894,                0.75657,                0.85937,                0.42452,                0.94373,              0.0053074,              0.0053074,              0.0053074
                    477,                0.65576,                0.37518,                 0.8746,                 0.9431,                 0.9021,                0.96113,                0.75601,                0.86041,                0.42406,                0.94391,              0.0052975,              0.0052975,              0.0052975
                    478,                0.65891,                0.37208,                0.87152,                0.94173,                0.90136,                0.96106,                0.75721,                0.85941,                0.42404,                 0.9439,              0.0052876,              0.0052876,              0.0052876
                    479,                0.63822,                 0.3647,                0.87199,                0.94318,                0.90343,                0.95909,                0.75555,                0.86041,                  0.424,                 0.9441,              0.0052777,              0.0052777,              0.0052777
                    480,                0.64777,                0.36237,                0.87359,                0.94301,                0.90053,                0.95905,                0.75589,                0.86109,                0.42533,                0.94449,              0.0052678,              0.0052678,              0.0052678
                    481,                0.64259,                 0.3641,                0.87085,                0.94318,                0.90343,                0.96129,                0.75586,                0.86102,                0.42532,                0.94476,              0.0052579,              0.0052579,              0.0052579
                    482,                0.64303,                0.36342,                0.86998,                0.94311,                0.90216,                0.96136,                  0.757,                0.86113,                0.42676,                0.94477,               0.005248,               0.005248,               0.005248
                    483,                0.63784,                0.35328,                0.86972,                0.94532,                0.90136,                0.95913,                0.75669,                0.85953,                0.42616,                0.94389,              0.0052381,              0.0052381,              0.0052381
                    484,                0.64348,                0.36575,                0.87379,                0.94461,                0.90136,                0.95923,                0.75647,                0.85882,                0.42536,                0.94332,              0.0052282,              0.0052282,              0.0052282
                    485,                0.65128,                0.36375,                0.87345,                 0.9446,                0.90136,                0.95926,                0.75649,                0.85895,                0.42627,                0.94325,              0.0052183,              0.0052183,              0.0052183
                    486,                0.66365,                0.37045,                0.87522,                0.94381,                0.90136,                0.95933,                0.75759,                0.85893,                 0.4258,                0.94356,              0.0052084,              0.0052084,              0.0052084
                    487,                0.64068,                 0.3608,                0.86903,                0.94021,                0.90136,                0.95896,                0.75872,                0.85904,                0.42662,                0.94392,              0.0051985,              0.0051985,              0.0051985
                    488,                0.64601,                0.36309,                0.87211,                0.94042,                0.90136,                0.95886,                0.75697,                0.85886,                0.42562,                0.94401,              0.0051886,              0.0051886,              0.0051886
                    489,                0.66411,                0.36976,                0.87998,                 0.9395,                0.90136,                0.95857,                0.75693,                0.85887,                0.42526,                0.94387,              0.0051787,              0.0051787,              0.0051787
                    490,                 0.6465,                0.36834,                0.87627,                0.93895,                0.90136,                0.95824,                0.75771,                0.85903,                0.42482,                0.94417,              0.0051688,              0.0051688,              0.0051688
                    491,                0.62268,                0.35336,                0.86921,                0.93848,                0.90136,                0.95878,                0.75643,                0.86051,                0.42463,                0.94441,              0.0051589,              0.0051589,              0.0051589
                    492,                 0.6549,                0.36909,                0.87186,                0.93803,                0.90136,                0.95826,                0.75656,                0.85968,                 0.4243,                0.94426,               0.005149,               0.005149,               0.005149
                    493,                0.64289,                0.36358,                  0.874,                0.93854,                0.90136,                0.95705,                0.75526,                0.86144,                0.42439,                0.94475,              0.0051391,              0.0051391,              0.0051391
                    494,                0.63492,                0.36246,                0.87323,                0.93979,                0.90254,                0.95693,                0.75447,                0.86038,                0.42399,                0.94441,              0.0051292,              0.0051292,              0.0051292
                    495,                0.65229,                0.36327,                0.87787,                0.93974,                0.90179,                0.95674,                0.75511,                0.86132,                0.42407,                0.94439,              0.0051193,              0.0051193,              0.0051193
                    496,                0.64296,                0.36748,                0.86829,                0.93961,                0.89961,                0.95884,                0.75681,                0.86167,                0.42358,                0.94429,              0.0051094,              0.0051094,              0.0051094
                    497,                0.65304,                0.36258,                0.87493,                0.93953,                0.89848,                 0.9562,                0.75527,                0.86176,                0.42383,                0.94461,              0.0050995,              0.0050995,              0.0050995
                    498,                0.64534,                0.36747,                0.87162,                0.93981,                0.89796,                0.95618,                0.75566,                0.86142,                0.42467,                0.94461,              0.0050896,              0.0050896,              0.0050896
                    499,                0.64313,                0.36282,                0.87846,                0.94353,                0.89796,                0.95887,                0.75673,                0.86124,                0.42546,                 0.9449,              0.0050797,              0.0050797,              0.0050797
                    500,                0.63998,                 0.3609,                0.87556,                0.94643,                 0.9013,                0.96069,                 0.7588,                0.86099,                0.42579,                0.94455,              0.0050698,              0.0050698,              0.0050698
                    501,                0.64806,                0.36079,                0.87805,                0.94641,                0.90102,                0.95868,                0.75852,                0.86175,                0.42625,                0.94467,              0.0050599,              0.0050599,              0.0050599
                    502,                0.65376,                0.36421,                0.86952,                 0.9464,                0.90091,                0.95868,                0.75735,                0.86186,                0.42534,                0.94501,                0.00505,                0.00505,                0.00505
                    503,                0.62917,                0.35743,                0.86578,                0.94638,                0.90042,                0.95864,                0.75674,                0.86219,                0.42504,                0.94496,              0.0050401,              0.0050401,              0.0050401
                    504,                0.65091,                0.36158,                0.86949,                  0.944,                0.89796,                0.95866,                0.75744,                0.86234,                0.42467,                0.94515,              0.0050302,              0.0050302,              0.0050302
                    505,                0.62051,                0.35004,                0.86674,                0.94076,                0.89796,                0.95594,                0.75515,                0.86216,                0.42576,                0.94507,              0.0050203,              0.0050203,              0.0050203
                    506,                0.63494,                0.35487,                0.86801,                0.94094,                0.89796,                0.95604,                 0.7546,                0.86174,                0.42516,                0.94499,              0.0050104,              0.0050104,              0.0050104
                    507,                0.64172,                0.35823,                0.87638,                0.94204,                0.89796,                0.95771,                0.75648,                0.86228,                0.42456,                0.94522,              0.0050005,              0.0050005,              0.0050005
                    508,                0.63472,                0.35739,                0.87494,                0.94237,                0.89796,                0.95787,                0.75683,                0.86282,                0.42533,                0.94516,              0.0049906,              0.0049906,              0.0049906
                    509,                  0.642,                0.36301,                0.87043,                0.94225,                0.89796,                0.95624,                0.75523,                0.86286,                0.42381,                0.94494,              0.0049807,              0.0049807,              0.0049807
                    510,                0.64617,                0.36938,                0.87417,                0.94113,                0.89796,                0.95645,                 0.7557,                0.86341,                0.42281,                0.94523,              0.0049708,              0.0049708,              0.0049708
                    511,                0.63695,                0.35587,                0.86999,                0.94143,                0.89796,                0.95717,                0.75725,                0.86337,                0.42386,                0.94514,              0.0049609,              0.0049609,              0.0049609
                    512,                0.61835,                0.34927,                0.86547,                0.94275,                0.89614,                0.95697,                0.75547,                0.86442,                0.42309,                0.94559,               0.004951,               0.004951,               0.004951
                    513,                 0.6189,                0.35258,                0.85706,                0.94149,                0.89796,                  0.958,                0.75616,                0.86445,                0.42302,                0.94575,              0.0049411,              0.0049411,              0.0049411
                    514,                0.62152,                0.35904,                0.86374,                  0.945,                0.89796,                0.96063,                0.75761,                0.86451,                0.42373,                0.94598,              0.0049312,              0.0049312,              0.0049312
                    515,                0.62144,                0.34752,                0.86827,                0.94532,                0.89796,                0.96071,                 0.7573,                 0.8658,                0.42377,                0.94629,              0.0049213,              0.0049213,              0.0049213
                    516,                0.62392,                0.35469,                0.87511,                0.94614,                 0.8962,                0.96066,                0.75685,                0.86643,                0.42494,                0.94639,              0.0049114,              0.0049114,              0.0049114
                    517,                0.63224,                0.35975,                0.87455,                0.94276,                0.89635,                0.95813,                0.75455,                 0.8663,                0.42378,                0.94642,              0.0049015,              0.0049015,              0.0049015
                    518,                0.63102,                0.35995,                0.86978,                0.94279,                0.89684,                0.95938,                0.75508,                0.86679,                 0.4229,                 0.9466,              0.0048916,              0.0048916,              0.0048916
                    519,                0.64603,                 0.3732,                0.87129,                0.94283,                0.89753,                0.95939,                0.75484,                0.86741,                0.42246,                0.94664,              0.0048817,              0.0048817,              0.0048817
                    520,                 0.6354,                0.35821,                0.86863,                0.94292,                0.89906,                0.95817,                0.75407,                0.86646,                0.42336,                0.94633,              0.0048718,              0.0048718,              0.0048718
                    521,                 0.6281,                 0.3594,                0.87034,                0.94302,                 0.9006,                 0.9588,                0.75595,                0.86664,                0.42309,                0.94636,              0.0048619,              0.0048619,              0.0048619
                    522,                0.63889,                0.35577,                0.87017,                0.94298,                0.90136,                0.95898,                0.75679,                0.86703,                0.42359,                0.94641,               0.004852,               0.004852,               0.004852
                    523,                0.61715,                0.34706,                0.86892,                0.94026,                0.90136,                0.95906,                0.75717,                0.86684,                0.42522,                0.94652,              0.0048421,              0.0048421,              0.0048421
                    524,                0.61182,                 0.3475,                0.86131,                0.94018,                0.90136,                0.95908,                0.75765,                0.86729,                0.42554,                0.94654,              0.0048322,              0.0048322,              0.0048322
                    525,                0.62925,                 0.3512,                0.87223,                0.94003,                0.90136,                0.95915,                0.75689,                 0.8673,                0.42475,                0.94674,              0.0048223,              0.0048223,              0.0048223
                    526,                0.61544,                0.35344,                0.87019,                0.94029,                0.90136,                 0.9592,                0.75655,                0.86612,                0.42624,                0.94664,              0.0048124,              0.0048124,              0.0048124
                    527,                 0.6219,                 0.3515,                0.86762,                0.94024,                0.90136,                0.95921,                0.75613,                0.86661,                0.42639,                0.94639,              0.0048025,              0.0048025,              0.0048025
                    528,                0.62446,                0.35108,                0.86541,                 0.9406,                0.90136,                0.95997,                0.75743,                 0.8666,                0.42546,                0.94644,              0.0047926,              0.0047926,              0.0047926
                    529,                0.62426,                0.35432,                0.86551,                0.94036,                0.90136,                0.95998,                0.75739,                0.86706,                0.42645,                0.94661,              0.0047827,              0.0047827,              0.0047827
                    530,                0.62899,                0.35862,                0.86792,                0.94022,                0.90136,                   0.96,                0.75758,                0.86744,                0.42475,                0.94648,              0.0047728,              0.0047728,              0.0047728
                    531,                0.62528,                0.35448,                0.87103,                0.94027,                0.90136,                0.95992,                0.75728,                0.86794,                0.42657,                0.94662,              0.0047629,              0.0047629,              0.0047629
                    532,                0.62642,                0.35204,                0.86802,                0.94017,                0.90136,                0.95908,                0.75609,                0.86771,                0.42623,                0.94642,               0.004753,               0.004753,               0.004753
                    533,                0.62716,                0.35656,                0.86987,                0.94073,                0.90136,                0.95906,                0.75575,                 0.8684,                0.42675,                0.94661,              0.0047431,              0.0047431,              0.0047431
                    534,                0.62059,                0.35524,                0.85781,                0.94048,                0.90136,                0.95907,                0.75562,                0.86799,                0.42729,                0.94638,              0.0047332,              0.0047332,              0.0047332
                    535,                0.63074,                0.36328,                0.87311,                0.94078,                0.90136,                0.95896,                0.75548,                0.86836,                 0.4268,                0.94648,              0.0047233,              0.0047233,              0.0047233
                    536,                0.63206,                0.36135,                0.86954,                0.94138,                0.90136,                  0.959,                0.75448,                0.86859,                0.42683,                0.94671,              0.0047134,              0.0047134,              0.0047134
                    537,                 0.6068,                0.34993,                 0.8644,                  0.942,                0.90136,                0.95904,                0.75495,                 0.8694,                0.42826,                0.94671,              0.0047035,              0.0047035,              0.0047035
                    538,                0.61866,                0.34573,                0.86947,                0.94156,                0.90136,                0.96054,                0.75581,                0.86923,                0.42727,                0.94663,              0.0046936,              0.0046936,              0.0046936
                    539,                0.61714,                0.34646,                0.86481,                0.94291,                0.90136,                0.96064,                0.75548,                0.86848,                0.42769,                0.94658,              0.0046837,              0.0046837,              0.0046837
                    540,                0.62179,                0.35052,                0.87299,                0.94321,                0.90136,                 0.9587,                0.75452,                0.86892,                0.42783,                 0.9467,              0.0046738,              0.0046738,              0.0046738
                    541,                 0.6115,                0.34402,                0.86045,                0.94356,                0.90136,                0.96046,                0.75507,                0.86884,                0.42756,                0.94651,              0.0046639,              0.0046639,              0.0046639
                    542,                0.61554,                0.35354,                0.86193,                0.94341,                0.90136,                0.96045,                0.75444,                0.86897,                0.42697,                0.94682,               0.004654,               0.004654,               0.004654
                    543,                0.59934,                0.34151,                0.86573,                 0.9426,                0.90136,                0.96063,                0.75452,                0.86934,                 0.4273,                0.94693,              0.0046441,              0.0046441,              0.0046441
                    544,                0.61974,                0.35044,                0.87208,                0.94296,                0.90136,                0.96052,                0.75517,                0.86908,                0.42732,                0.94682,              0.0046342,              0.0046342,              0.0046342
                    545,                0.62841,                0.34843,                0.86543,                0.94323,                0.90136,                0.96044,                0.75362,                0.86938,                0.42722,                0.94676,              0.0046243,              0.0046243,              0.0046243
                    546,                0.62926,                0.35651,                0.86057,                0.94575,                0.90136,                0.96044,                0.75401,                0.87037,                0.42741,                0.94689,              0.0046144,              0.0046144,              0.0046144
                    547,                0.61735,                0.34884,                0.85845,                0.94569,                0.90136,                0.96059,                0.75463,                0.87049,                0.42761,                0.94681,              0.0046045,              0.0046045,              0.0046045
                    548,                 0.6042,                0.33688,                 0.8632,                0.94204,                0.90136,                0.96059,                0.75402,                0.87084,                 0.4274,                0.94688,              0.0045946,              0.0045946,              0.0045946
                    549,                0.61325,                0.34772,                0.86613,                0.94569,                0.90136,                0.96178,                 0.7561,                0.87025,                0.42651,                0.94693,              0.0045847,              0.0045847,              0.0045847
                    550,                0.60249,                0.33994,                0.86126,                0.94612,                0.90136,                0.96187,                0.75496,                0.86947,                0.42691,                0.94673,              0.0045748,              0.0045748,              0.0045748
                    551,                0.61094,                0.34018,                0.86793,                0.94569,                0.90136,                0.96045,                0.75499,                0.86921,                0.42785,                0.94671,              0.0045649,              0.0045649,              0.0045649
                    552,                0.61745,                0.34292,                0.85596,                 0.9456,                0.90136,                0.96174,                0.75617,                0.86995,                0.42798,                0.94664,               0.004555,               0.004555,               0.004555
                    553,                0.60749,                0.34749,                0.85809,                0.94546,                0.90136,                0.96044,                  0.755,                0.86952,                0.42709,                0.94681,              0.0045451,              0.0045451,              0.0045451
                    554,                0.62241,                0.35408,                0.86129,                0.94574,                0.90136,                0.96045,                0.75337,                 0.8695,                0.42624,                0.94672,              0.0045352,              0.0045352,              0.0045352
                    555,                0.61403,                0.34897,                0.87004,                0.94584,                0.90136,                 0.9604,                0.75344,                0.87004,                 0.4264,                0.94659,              0.0045253,              0.0045253,              0.0045253
                    556,                0.61072,                0.34868,                0.85919,                 0.9459,                0.90136,                0.96058,                0.75344,                0.87016,                0.42651,                0.94667,              0.0045154,              0.0045154,              0.0045154
                    557,                0.61801,                0.35115,                0.86448,                0.94546,                0.90136,                0.96055,                0.75359,                0.87002,                0.42602,                0.94635,              0.0045055,              0.0045055,              0.0045055
                    558,                0.61441,                0.34509,                0.86619,                0.94546,                0.90136,                0.96058,                0.75332,                0.86987,                0.42567,                0.94635,              0.0044956,              0.0044956,              0.0044956
                    559,                 0.6017,                0.33276,                0.86377,                0.94606,                0.90136,                0.96065,                0.75312,                 0.8702,                0.42527,                0.94641,              0.0044857,              0.0044857,              0.0044857
                    560,                0.60931,                0.34413,                0.86006,                0.94596,                0.90136,                0.96077,                0.75204,                0.86981,                0.42538,                0.94657,              0.0044758,              0.0044758,              0.0044758
                    561,                0.59759,                0.34316,                0.85733,                0.94604,                0.90136,                0.96061,                0.75289,                0.86944,                0.42518,                0.94653,              0.0044659,              0.0044659,              0.0044659
                    562,                0.62288,                0.34683,                0.86943,                0.94578,                0.90136,                0.96061,                0.75374,                0.86927,                0.42502,                0.94636,               0.004456,               0.004456,               0.004456
                    563,                0.61652,                0.34632,                0.86277,                0.94589,                0.90136,                0.96211,                0.75423,                0.86892,                0.42424,                0.94615,              0.0044461,              0.0044461,              0.0044461
                    564,                0.61559,                0.34695,                0.86407,                0.94589,                0.90136,                0.96068,                0.75189,                0.86949,                0.42412,                0.94606,              0.0044362,              0.0044362,              0.0044362
                    565,                0.60782,                0.34447,                0.86115,                0.94589,                0.90136,                0.96052,                0.75245,                0.86905,                0.42417,                0.94591,              0.0044263,              0.0044263,              0.0044263
                    566,                0.60863,                 0.3478,                0.86699,                0.94598,                0.90136,                0.96067,                0.75238,                0.86897,                0.42402,                0.94586,              0.0044164,              0.0044164,              0.0044164
                    567,                0.61093,                0.34529,                0.86181,                0.94579,                0.90136,                0.96125,                0.75313,                0.86912,                0.42377,                0.94592,              0.0044065,              0.0044065,              0.0044065
                    568,                 0.6017,                0.34164,                0.85948,                0.94318,                0.90136,                0.96005,                0.75233,                0.86947,                0.42321,                0.94605,              0.0043966,              0.0043966,              0.0043966
                    569,                0.59808,                0.33969,                0.86214,                0.94343,                0.90136,                0.96013,                0.75255,                0.86985,                0.42358,                0.94605,              0.0043867,              0.0043867,              0.0043867
                    570,                0.59171,                0.34168,                 0.8583,                0.94363,                0.90136,                0.96017,                0.75276,                0.86934,                0.42342,                0.94588,              0.0043768,              0.0043768,              0.0043768
                    571,                0.60647,                0.34438,                0.86117,                0.94386,                0.90136,                0.96137,                0.75421,                0.86956,                0.42317,                0.94608,              0.0043669,              0.0043669,              0.0043669
                    572,                0.60146,                0.34631,                0.86365,                  0.944,                0.90136,                0.96018,                0.75361,                0.86877,                0.42349,                0.94575,               0.004357,               0.004357,               0.004357
                    573,                0.60215,                0.34015,                0.86153,                0.94396,                0.90136,                0.96014,                0.75383,                0.86865,                0.42287,                0.94564,              0.0043471,              0.0043471,              0.0043471
                    574,                0.59664,                0.35202,                0.86299,                0.94417,                0.90136,                 0.9602,                0.75433,                0.86822,                0.42295,                0.94566,              0.0043372,              0.0043372,              0.0043372
                    575,                0.60217,                 0.3446,                0.86011,                0.94401,                0.90136,                0.96145,                0.75602,                0.86843,                0.42206,                0.94557,              0.0043273,              0.0043273,              0.0043273
                    576,                0.60548,                0.34357,                0.85984,                0.94401,                0.90136,                0.96143,                0.75589,                0.86784,                0.42289,                0.94556,              0.0043174,              0.0043174,              0.0043174
                    577,                0.60543,                 0.3427,                0.86776,                0.94389,                0.90136,                 0.9601,                0.75503,                0.86872,                 0.4225,                0.94544,              0.0043075,              0.0043075,              0.0043075
                    578,                0.60404,                 0.3416,                0.85795,                0.94397,                0.90136,                0.96021,                0.75473,                0.86944,                 0.4222,                0.94561,              0.0042976,              0.0042976,              0.0042976
                    579,                0.61193,                0.34662,                0.87094,                0.94397,                0.90136,                0.96013,                0.75536,                0.86887,                0.42126,                0.94536,              0.0042877,              0.0042877,              0.0042877
                    580,                 0.6011,                0.34485,                0.86873,                0.94397,                0.90136,                0.96161,                0.75487,                0.86881,                0.42088,                 0.9457,              0.0042778,              0.0042778,              0.0042778
                    581,                0.60443,                0.34158,                0.86122,                0.94401,                0.90136,                0.95959,                0.75454,                0.86874,                0.42101,                0.94552,              0.0042679,              0.0042679,              0.0042679
                    582,                0.59462,                0.34256,                0.85768,                0.94405,                0.90136,                0.96108,                0.75555,                0.86883,                 0.4209,                0.94564,               0.004258,               0.004258,               0.004258
                    583,                0.59842,                0.34056,                0.85799,                0.94405,                0.90136,                0.96102,                0.75656,                0.86854,                0.42178,                0.94567,              0.0042481,              0.0042481,              0.0042481
                    584,                0.59318,                0.33314,                0.85318,                0.94482,                0.90136,                0.96117,                0.75508,                0.86903,                0.42131,                  0.946,              0.0042382,              0.0042382,              0.0042382
                    585,                0.59027,                 0.3397,                0.85911,                0.94482,                0.90136,                 0.9598,                0.75425,                0.86841,                0.42156,                0.94616,              0.0042283,              0.0042283,              0.0042283
                    586,                0.60217,                0.34523,                0.85889,                0.94482,                0.90136,                0.95975,                0.75375,                0.86948,                0.42154,                0.94608,              0.0042184,              0.0042184,              0.0042184
                    587,                0.59397,                0.33979,                0.86355,                 0.9451,                0.90136,                0.95981,                0.75513,                0.86868,                 0.4222,                 0.9457,              0.0042085,              0.0042085,              0.0042085
                    588,                0.59701,                0.34181,                0.85779,                0.94517,                0.90136,                0.96107,                0.75485,                0.86884,                0.42202,                0.94578,              0.0041986,              0.0041986,              0.0041986
                    589,                0.60291,                0.34255,                0.85881,                0.94413,                0.90136,                0.95987,                0.75314,                0.86816,                0.42163,                0.94539,              0.0041887,              0.0041887,              0.0041887
