                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    863,                0.39884,                0.25973,                0.82849,                0.99733,                  0.997,                0.99497,                0.97615,                0.25227,                0.18709,                0.76934,             0.00029522,             0.00029522,             0.00029522
                    864,                0.40257,                0.25491,                0.83555,                0.99733,                0.99702,                0.99497,                0.97616,                0.25224,                0.18615,                0.76922,             0.00029324,             0.00029324,             0.00029324
                    865,                0.38837,                0.25309,                0.81732,                0.99733,                0.99701,                0.99497,                0.97655,                0.25265,                0.18606,                0.76905,             0.00029126,             0.00029126,             0.00029126
                    866,                0.41211,                0.25289,                0.82946,                0.99733,                0.99701,                0.99497,                0.97606,                0.25137,                0.18389,                0.76896,             0.00028928,             0.00028928,             0.00028928
                    867,                0.39582,                0.25766,                0.82456,                0.99733,                0.99704,                0.99497,                0.97584,                0.25173,                0.18482,                0.76896,              0.0002873,              0.0002873,              0.0002873
                    868,                0.41488,                0.26147,                0.82884,                0.99733,                 0.9971,                0.99497,                0.97515,                0.25161,                0.18786,                0.76918,             0.00028532,             0.00028532,             0.00028532
                    869,                0.38395,                0.24995,                0.82789,                0.99733,                0.99712,                0.99497,                0.97482,                0.25003,                 0.1878,                0.76917,             0.00028334,             0.00028334,             0.00028334
                    870,                0.39026,                0.25052,                0.82024,                0.99733,                0.99711,                0.99497,                0.97481,                0.24973,                0.18794,                0.76919,             0.00028136,             0.00028136,             0.00028136
                    871,                0.39342,                0.25093,                0.82697,                0.99733,                0.99709,                0.99497,                0.97513,                0.24903,                0.18702,                0.76919,             0.00027938,             0.00027938,             0.00027938
                    872,                0.39452,                0.24987,                0.82155,                0.99733,                0.99708,                0.99497,                0.97524,                0.24858,                0.18669,                0.76916,              0.0002774,              0.0002774,              0.0002774
                    873,                0.41578,                0.25876,                0.83095,                0.99733,                0.99705,                0.99497,                0.97461,                0.24869,                0.18741,                0.76907,             0.00027542,             0.00027542,             0.00027542
                    874,                0.41177,                0.25753,                0.83169,                0.99718,                0.99599,                0.99497,                 0.9756,                0.24765,                0.18743,                0.76906,             0.00027344,             0.00027344,             0.00027344
                    875,                0.40599,                0.25521,                 0.8316,                0.99715,                0.99599,                0.99497,                0.97573,                0.24777,                  0.186,                0.76897,             0.00027146,             0.00027146,             0.00027146
                    876,                0.41437,                0.26451,                0.82732,                 0.9971,                0.99599,                0.99497,                 0.9764,                 0.2467,                0.18758,                0.76892,             0.00026948,             0.00026948,             0.00026948
                    877,                0.39046,                0.24781,                0.81703,                0.99707,                0.99599,                0.99497,                0.97647,                0.24642,                0.18718,                0.76902,              0.0002675,              0.0002675,              0.0002675
                    878,                0.40221,                0.25852,                0.82343,                0.99705,                0.99599,                0.99497,                0.97599,                0.24664,                0.18753,                0.76899,             0.00026552,             0.00026552,             0.00026552
                    879,                0.40544,                0.26029,                0.83051,                0.99705,                0.99599,                0.99497,                0.97473,                0.24703,                0.18757,                0.76905,             0.00026354,             0.00026354,             0.00026354
                    880,                0.40478,                0.26306,                0.81525,                0.99709,                0.99599,                0.99497,                0.97513,                0.24645,                0.18774,                0.76914,             0.00026156,             0.00026156,             0.00026156
                    881,                0.40953,                 0.2718,                0.82283,                0.99709,                0.99599,                0.99497,                 0.9755,                0.24575,                0.18676,                0.76917,             0.00025958,             0.00025958,             0.00025958
                    882,                0.40031,                0.25685,                0.83027,                0.99711,                0.99599,                0.99497,                0.97506,                0.24594,                0.18675,                0.76905,              0.0002576,              0.0002576,              0.0002576
                    883,                0.39815,                0.25585,                0.82725,                0.99713,                0.99599,                0.99497,                0.97492,                0.24587,                0.18551,                0.76902,             0.00025562,             0.00025562,             0.00025562
                    884,                0.39414,                0.24637,                0.80246,                0.99715,                0.99599,                0.99497,                 0.9753,                 0.2456,                0.18511,                0.76895,             0.00025364,             0.00025364,             0.00025364
                    885,                 0.4093,                0.25715,                0.84182,                0.99717,                0.99599,                0.99496,                0.97519,                 0.2448,                0.18583,                0.76883,             0.00025166,             0.00025166,             0.00025166
                    886,                 0.3933,                0.25451,                0.82536,                0.99718,                0.99599,                0.99495,                 0.9756,                0.24406,                0.18576,                0.76881,             0.00024968,             0.00024968,             0.00024968
                    887,                0.42398,                0.26774,                0.84719,                0.99716,                0.99599,                0.99496,                0.97643,                0.24309,                0.18561,                0.76882,              0.0002477,              0.0002477,              0.0002477
                    888,                0.41948,                 0.2614,                0.83771,                0.99717,                0.99599,                0.99496,                0.97619,                0.24254,                0.18643,                0.76874,             0.00024572,             0.00024572,             0.00024572
                    889,                0.40024,                0.25315,                0.82602,                0.99717,                0.99599,                0.99496,                0.97607,                0.24278,                 0.1859,                0.76874,             0.00024374,             0.00024374,             0.00024374
                    890,                0.39299,                0.25177,                0.82394,                0.99718,                0.99599,                0.99496,                0.97646,                0.24244,                0.18561,                0.76882,             0.00024176,             0.00024176,             0.00024176
                    891,                0.39218,                0.24916,                0.82346,                0.99717,                0.99599,                0.99495,                 0.9764,                0.24359,                0.18612,                0.76888,             0.00023978,             0.00023978,             0.00023978
                    892,                0.38968,                0.24472,                0.82665,                0.99718,                0.99599,                0.99495,                0.97596,                0.24364,                0.18511,                0.76889,              0.0002378,              0.0002378,              0.0002378
                    893,                0.41673,                0.26914,                 0.8319,                0.99717,                0.99599,                0.99495,                 0.9762,                0.24351,                  0.185,                0.76882,             0.00023582,             0.00023582,             0.00023582
                    894,                0.42438,                0.27017,                0.82492,                0.99717,                0.99599,                0.99495,                0.97674,                0.24295,                0.18531,                0.76875,             0.00023384,             0.00023384,             0.00023384
                    895,                0.39019,                0.24857,                0.82254,                0.99716,                0.99599,                0.99495,                0.97679,                0.24164,                0.18475,                0.76861,             0.00023186,             0.00023186,             0.00023186
                    896,                0.41117,                0.25491,                0.82928,                0.99717,                0.99599,                0.99495,                0.97699,                 0.2406,                0.18316,                0.76871,             0.00022988,             0.00022988,             0.00022988
                    897,                0.39574,                0.25468,                0.82605,                0.99717,                0.99599,                0.99495,                0.97701,                0.23987,                0.18369,                0.76871,              0.0002279,              0.0002279,              0.0002279
                    898,                0.42416,                0.25902,                0.82932,                0.99718,                0.99599,                0.99495,                0.97704,                0.23964,                0.18345,                0.76879,             0.00022592,             0.00022592,             0.00022592
                    899,                0.40109,                0.24889,                0.82587,                0.99718,                0.99599,                0.99495,                 0.9776,                0.23892,                0.18299,                 0.7688,             0.00022394,             0.00022394,             0.00022394
                    900,                0.39554,                0.25268,                0.82481,                0.99718,                0.99599,                0.99495,                0.97736,                0.23919,                0.18392,                0.76885,             0.00022196,             0.00022196,             0.00022196
                    901,                0.39491,                0.25891,                0.82529,                0.99719,                0.99599,                0.99496,                0.97713,                0.23995,                0.18386,                0.76889,             0.00021998,             0.00021998,             0.00021998
                    902,                0.40768,                0.25586,                0.83217,                0.99719,                0.99599,                0.99496,                0.97721,                0.24058,                0.18416,                 0.7689,               0.000218,               0.000218,               0.000218
                    903,                0.38121,                0.24655,                0.80018,                0.99719,                0.99599,                0.99497,                0.97686,                0.24078,                0.18442,                0.76892,             0.00021602,             0.00021602,             0.00021602
                    904,                0.39471,                0.25525,                0.82596,                 0.9972,                0.99599,                0.99497,                0.97744,                 0.2403,                0.18332,                0.76887,             0.00021404,             0.00021404,             0.00021404
                    905,                0.39712,                0.25512,                0.81322,                0.99721,                0.99599,                0.99497,                0.97631,                0.24047,                0.18303,                0.76888,             0.00021206,             0.00021206,             0.00021206
                    906,                0.39819,                0.25461,                0.83489,                0.99721,                0.99599,                0.99497,                0.97668,                 0.2408,                0.18349,                0.76875,             0.00021008,             0.00021008,             0.00021008
                    907,                 0.4149,                0.26022,                0.81959,                0.99722,                0.99599,                0.99497,                0.97643,                0.24068,                0.18401,                0.76868,              0.0002081,              0.0002081,              0.0002081
                    908,                0.38847,                0.24929,                0.81201,                0.99723,                0.99599,                0.99496,                0.97668,                0.24089,                0.18351,                0.76869,             0.00020612,             0.00020612,             0.00020612
                    909,                0.39081,                0.25275,                 0.8207,                0.99724,                0.99599,                0.99496,                0.97673,                0.24085,                0.18274,                0.76857,             0.00020414,             0.00020414,             0.00020414
                    910,                0.38009,                 0.2469,                 0.8348,                0.99724,                0.99599,                0.99496,                0.97631,                0.24205,                0.18164,                0.76865,             0.00020216,             0.00020216,             0.00020216
                    911,                0.39468,                0.25229,                0.82306,                0.99724,                0.99599,                0.99496,                0.97665,                  0.242,                0.18226,                0.76854,             0.00020018,             0.00020018,             0.00020018
                    912,                0.40592,                0.26007,                0.83895,                0.99724,                0.99599,                0.99497,                0.97684,                0.24162,                0.18188,                0.76846,              0.0001982,              0.0001982,              0.0001982
                    913,                0.38844,                0.25171,                0.82049,                0.99722,                0.99599,                0.99497,                0.97712,                0.24199,                0.18176,                0.76848,             0.00019622,             0.00019622,             0.00019622
                    914,                0.38864,                0.25196,                  0.826,                0.99722,                0.99599,                0.99497,                0.97717,                0.24156,                0.18103,                0.76843,             0.00019424,             0.00019424,             0.00019424
                    915,                0.41297,                0.26754,                0.83258,                0.99722,                0.99599,                0.99496,                0.97723,                0.24161,                0.18126,                0.76845,             0.00019226,             0.00019226,             0.00019226
                    916,                0.37506,                0.24877,                0.82354,                0.99722,                0.99599,                0.99496,                0.97703,                0.24172,                0.18165,                0.76844,             0.00019028,             0.00019028,             0.00019028
                    917,                0.38707,                0.24309,                0.83593,                0.99721,                0.99599,                0.99496,                0.97637,                0.24117,                0.18133,                0.76842,              0.0001883,              0.0001883,              0.0001883
                    918,                0.38996,                0.24996,                0.81786,                0.99721,                0.99599,                0.99496,                0.97685,                0.24153,                0.18091,                0.76839,             0.00018632,             0.00018632,             0.00018632
                    919,                0.39297,                0.25117,                0.82802,                 0.9972,                0.99599,                0.99496,                  0.976,                0.24206,                0.18199,                0.76833,             0.00018434,             0.00018434,             0.00018434
                    920,                0.38881,                0.24754,                0.81931,                 0.9972,                0.99599,                0.99496,                 0.9765,                0.24157,                0.18108,                0.76827,             0.00018236,             0.00018236,             0.00018236
                    921,                0.37754,                0.24379,                0.82569,                0.99719,                0.99599,                0.99496,                0.97578,                0.24135,                0.18145,                0.76821,             0.00018038,             0.00018038,             0.00018038
                    922,                0.40437,                0.25562,                0.82658,                0.99719,                0.99599,                0.99496,                0.97579,                0.24127,                0.18103,                0.76823,              0.0001784,              0.0001784,              0.0001784
                    923,                0.39369,                 0.2484,                0.82098,                0.99719,                0.99599,                0.99496,                0.97595,                0.24033,                0.18008,                0.76817,             0.00017642,             0.00017642,             0.00017642
                    924,                0.38885,                0.29676,                0.80633,                0.99719,                0.99599,                0.99496,                0.97623,                0.23949,                0.17932,                0.76824,             0.00017444,             0.00017444,             0.00017444
                    925,                0.41568,                 0.2562,                0.82528,                0.99718,                0.99599,                0.99496,                0.97657,                0.23945,                0.17868,                0.76813,             0.00017246,             0.00017246,             0.00017246
                    926,                0.37564,                0.23914,                0.82901,                0.99719,                0.99599,                0.99496,                 0.9768,                0.23896,                 0.1784,                0.76798,             0.00017048,             0.00017048,             0.00017048
                    927,                0.38514,                0.24718,                0.80737,                0.99719,                0.99599,                0.99496,                0.97664,                0.23927,                0.17863,                0.76791,              0.0001685,              0.0001685,              0.0001685
                    928,                0.40643,                0.26183,                 0.8213,                0.99719,                0.99599,                0.99496,                0.97633,                0.23951,                0.17924,                0.76788,             0.00016652,             0.00016652,             0.00016652
                    929,                0.40331,                0.25215,                0.82179,                 0.9972,                0.99599,                0.99497,                0.97669,                0.23869,                0.17902,                0.76775,             0.00016454,             0.00016454,             0.00016454
                    930,                0.39142,                 0.2477,                0.80953,                0.99719,                0.99599,                0.99497,                0.97647,                0.23772,                0.17793,                0.76778,             0.00016256,             0.00016256,             0.00016256
                    931,                0.40463,                0.25805,                 0.8386,                0.99718,                0.99599,                0.99497,                0.97752,                0.23755,                0.17783,                0.76771,             0.00016058,             0.00016058,             0.00016058
                    932,                0.38357,                 0.2419,                0.82656,                0.99718,                0.99599,                0.99497,                0.97752,                0.23748,                0.17829,                0.76781,              0.0001586,              0.0001586,              0.0001586
                    933,                0.39098,                0.24957,                0.82715,                0.99717,                0.99599,                0.99497,                0.97839,                0.23712,                0.17833,                0.76776,             0.00015662,             0.00015662,             0.00015662
                    934,                0.39449,                0.24787,                0.82409,                0.99716,                0.99599,                0.99497,                0.97811,                0.23719,                0.17887,                0.76782,             0.00015464,             0.00015464,             0.00015464
                    935,                 0.3824,                0.24019,                0.83061,                0.99715,                0.99599,                0.99496,                 0.9774,                0.23767,                0.17954,                0.76779,             0.00015266,             0.00015266,             0.00015266
                    936,                0.38664,                0.25077,                0.83587,                0.99715,                0.99599,                0.99496,                0.97736,                0.23683,                0.17901,                0.76779,             0.00015068,             0.00015068,             0.00015068
                    937,                0.42573,                0.25786,                0.83834,                0.99714,                0.99599,                0.99495,                0.97742,                0.23664,                0.17896,                0.76777,              0.0001487,              0.0001487,              0.0001487
                    938,                0.37358,                0.24066,                0.79965,                0.99713,                0.99599,                0.99495,                0.97711,                0.23656,                0.17871,                0.76775,             0.00014672,             0.00014672,             0.00014672
                    939,                0.42092,                0.25271,                0.83048,                0.99711,                0.99599,                0.99495,                0.97687,                0.23667,                0.17872,                0.76785,             0.00014474,             0.00014474,             0.00014474
                    940,                0.38146,                0.25348,                0.80563,                 0.9971,                0.99599,                0.99495,                0.97733,                0.23615,                 0.1788,                0.76774,             0.00014276,             0.00014276,             0.00014276
                    941,                0.36778,                0.23726,                0.81997,                 0.9971,                0.99599,                0.99495,                0.97753,                0.23635,                0.17836,                0.76778,             0.00014078,             0.00014078,             0.00014078
                    942,                 0.4022,                0.30143,                0.83613,                 0.9971,                0.99599,                0.99496,                0.97724,                0.23581,                0.17852,                0.76781,              0.0001388,              0.0001388,              0.0001388
                    943,                0.38456,                0.24699,                0.82411,                 0.9971,                0.99599,                0.99496,                0.97707,                0.23589,                0.17872,                 0.7678,             0.00013682,             0.00013682,             0.00013682
                    944,                0.38838,                0.25176,                0.82916,                0.99711,                0.99599,                0.99496,                0.97774,                0.23585,                0.17855,                0.76761,             0.00013484,             0.00013484,             0.00013484
                    945,                0.39438,                0.25004,                0.81567,                0.99711,                0.99599,                0.99496,                0.97783,                0.23646,                 0.1789,                0.76758,             0.00013286,             0.00013286,             0.00013286
                    946,                0.38168,                0.23677,                0.83697,                0.99712,                0.99599,                0.99496,                0.97807,                0.23668,                0.17811,                0.76765,             0.00013088,             0.00013088,             0.00013088
                    947,                0.39213,                0.24849,                0.81951,                0.99713,                0.99599,                0.99496,                0.97769,                0.23676,                0.17818,                 0.7676,              0.0001289,              0.0001289,              0.0001289
                    948,                0.38222,                0.24407,                0.82734,                0.99713,                0.99599,                0.99496,                0.97789,                0.23592,                0.17761,                0.76765,             0.00012692,             0.00012692,             0.00012692
                    949,                0.39306,                0.25236,                0.83127,                0.99714,                0.99599,                0.99496,                0.97836,                0.23598,                0.17822,                0.76765,             0.00012494,             0.00012494,             0.00012494
                    950,                0.39998,                0.27503,                0.81899,                0.99715,                0.99599,                0.99496,                0.97913,                0.23554,                0.17825,                0.76765,             0.00012296,             0.00012296,             0.00012296
                    951,                0.38573,                0.24483,                0.82898,                0.99715,                0.99599,                0.99496,                0.97896,                0.23564,                0.17868,                0.76768,             0.00012098,             0.00012098,             0.00012098
                    952,                0.38412,                0.24173,                0.82741,                0.99715,                0.99599,                0.99496,                0.97792,                0.23509,                0.17782,                 0.7676,               0.000119,               0.000119,               0.000119
                    953,                0.43542,                 0.2563,                0.82947,                0.99716,                0.99599,                0.99496,                 0.9777,                0.23515,                0.17791,                0.76757,             0.00011702,             0.00011702,             0.00011702
                    954,                0.36804,                0.24199,                0.81704,                0.99718,                0.99599,                0.99496,                0.97764,                0.23446,                0.17735,                0.76755,             0.00011504,             0.00011504,             0.00011504
                    955,                 0.3994,                0.26084,                0.82785,                0.99719,                0.99599,                0.99496,                0.97751,                0.23449,                0.17784,                0.76747,             0.00011306,             0.00011306,             0.00011306
                    956,                 0.3824,                0.24883,                0.81159,                0.99719,                0.99599,                0.99496,                0.97748,                0.23443,                0.17733,                0.76746,             0.00011108,             0.00011108,             0.00011108
                    957,                0.38892,                0.24777,                0.82743,                 0.9972,                0.99599,                0.99496,                0.97769,                0.23398,                0.17757,                0.76732,              0.0001091,              0.0001091,              0.0001091
                    958,                0.38279,                0.24284,                0.82213,                 0.9972,                0.99599,                0.99496,                 0.9775,                0.23353,                0.17678,                0.76732,             0.00010712,             0.00010712,             0.00010712
                    959,                0.39396,                0.25131,                0.82859,                0.99721,                0.99599,                0.99496,                0.97781,                0.23209,                0.17521,                0.76724,             0.00010514,             0.00010514,             0.00010514
                    960,                0.36102,                0.24187,                0.81505,                0.99722,                0.99599,                0.99496,                0.97806,                0.23226,                0.17536,                0.76721,             0.00010316,             0.00010316,             0.00010316
                    961,                0.39382,                0.24575,                0.82838,                0.99722,                0.99599,                0.99496,                 0.9773,                0.23261,                0.17583,                0.76718,             0.00010118,             0.00010118,             0.00010118
                    962,                0.39605,                0.24431,                0.84281,                0.99722,                0.99599,                0.99496,                0.97787,                0.23216,                0.17583,                0.76714,               9.92e-05,               9.92e-05,               9.92e-05
                    963,                0.39786,                0.25345,                0.81329,                0.99723,                0.99599,                0.99496,                0.97782,                0.23178,                0.17598,                0.76717,              9.722e-05,              9.722e-05,              9.722e-05
                    964,                0.37768,                0.23838,                0.82628,                0.99724,                0.99599,                0.99496,                0.97792,                0.23224,                0.17648,                0.76719,              9.524e-05,              9.524e-05,              9.524e-05
                    965,                0.36153,                0.23697,                0.81722,                0.99724,                0.99599,                0.99496,                0.97795,                0.23266,                0.17646,                0.76713,              9.326e-05,              9.326e-05,              9.326e-05
                    966,                0.39519,                0.24598,                 0.8304,                0.99723,                0.99599,                0.99496,                 0.9786,                 0.2324,                0.17666,                0.76715,              9.128e-05,              9.128e-05,              9.128e-05
                    967,                0.41075,                0.25507,                0.82784,                0.99722,                0.99599,                0.99497,                0.97837,                0.23257,                0.17687,                0.76714,               8.93e-05,               8.93e-05,               8.93e-05
                    968,                 0.3796,                0.23742,                0.81574,                0.99722,                0.99599,                0.99496,                0.97825,                0.23226,                0.17711,                 0.7671,              8.732e-05,              8.732e-05,              8.732e-05
                    969,                0.35398,                0.22391,                0.79155,                0.99722,                0.99599,                0.99496,                0.97804,                0.23284,                0.17727,                0.76706,              8.534e-05,              8.534e-05,              8.534e-05
                    970,                0.37334,                 0.2383,                 0.8224,                0.99722,                0.99599,                0.99497,                0.97832,                0.23233,                0.17668,                0.76695,              8.336e-05,              8.336e-05,              8.336e-05
                    971,                0.36722,                0.23432,                0.82158,                0.99722,                0.99599,                0.99497,                0.97824,                0.23224,                0.17659,                0.76697,              8.138e-05,              8.138e-05,              8.138e-05
                    972,                0.37706,                0.23916,                 0.8196,                0.99722,                0.99599,                0.99497,                0.97806,                0.23221,                0.17663,                0.76695,               7.94e-05,               7.94e-05,               7.94e-05
                    973,                 0.3863,                0.24446,                0.82267,                0.99722,                0.99599,                0.99497,                 0.9782,                0.23225,                0.17605,                0.76693,              7.742e-05,              7.742e-05,              7.742e-05
                    974,                0.37629,                0.23975,                 0.8232,                0.99723,                0.99599,                0.99497,                0.97822,                0.23285,                0.17676,                0.76698,              7.544e-05,              7.544e-05,              7.544e-05
                    975,                0.37036,                0.24346,                0.82479,                0.99723,                0.99599,                0.99497,                0.97791,                0.23248,                0.17635,                0.76703,              7.346e-05,              7.346e-05,              7.346e-05
                    976,                0.37848,                 0.2399,                0.82322,                0.99724,                0.99599,                0.99497,                0.97801,                0.23237,                0.17646,                0.76701,              7.148e-05,              7.148e-05,              7.148e-05
                    977,                 0.3964,                0.24596,                0.82621,                0.99724,                0.99599,                0.99497,                0.97829,                0.23243,                0.17649,                0.76699,               6.95e-05,               6.95e-05,               6.95e-05
                    978,                0.38093,                   0.24,                0.82004,                0.99724,                0.99599,                0.99497,                0.97826,                 0.2324,                0.17599,                0.76703,              6.752e-05,              6.752e-05,              6.752e-05
                    979,                0.37954,                0.24332,                 0.8214,                0.99725,                0.99599,                0.99497,                0.97859,                0.23195,                0.17627,                0.76703,              6.554e-05,              6.554e-05,              6.554e-05
                    980,                0.36922,                 0.2371,                 0.8234,                0.99725,                0.99599,                0.99497,                0.97882,                0.23206,                 0.1762,                0.76699,              6.356e-05,              6.356e-05,              6.356e-05
                    981,                0.37869,                0.24488,                 0.8244,                0.99724,                0.99599,                0.99497,                0.97915,                0.23202,                0.17582,                0.76693,              6.158e-05,              6.158e-05,              6.158e-05
                    982,                0.37283,                0.24122,                0.81566,                0.99725,                0.99599,                0.99497,                0.97971,                0.23212,                0.17581,                0.76702,               5.96e-05,               5.96e-05,               5.96e-05
                    983,                0.37767,                0.24819,                0.82746,                0.99724,                0.99599,                0.99497,                0.97974,                0.23226,                0.17782,                0.76696,              5.762e-05,              5.762e-05,              5.762e-05
                    984,                0.38105,                0.24417,                0.82067,                0.99724,                0.99599,                0.99497,                0.97956,                0.23235,                0.17602,                0.76698,              5.564e-05,              5.564e-05,              5.564e-05
                    985,                0.39313,                 0.2498,                0.82801,                0.99724,                0.99599,                0.99497,                0.97955,                0.23314,                0.17585,                0.76698,              5.366e-05,              5.366e-05,              5.366e-05
                    986,                0.36505,                0.24378,                0.82198,                0.99724,                0.99599,                0.99497,                0.97971,                0.23353,                 0.1759,                0.76694,              5.168e-05,              5.168e-05,              5.168e-05
                    987,                0.40155,                0.25017,                0.82377,                0.99724,                0.99599,                0.99497,                0.97907,                0.23356,                0.17605,                0.76693,               4.97e-05,               4.97e-05,               4.97e-05
                    988,                0.41561,                0.25188,                0.83876,                0.99723,                0.99599,                0.99497,                0.97908,                0.23344,                0.17601,                0.76698,              4.772e-05,              4.772e-05,              4.772e-05
                    989,                0.38399,                0.23889,                0.80808,                0.99723,                0.99599,                0.99497,                0.97886,                0.23341,                0.17598,                0.76695,              4.574e-05,              4.574e-05,              4.574e-05
                    990,                0.38026,                0.23959,                0.83109,                0.99723,                0.99599,                0.99497,                0.97895,                0.23349,                0.17573,                 0.7669,              4.376e-05,              4.376e-05,              4.376e-05
                    991,                0.30767,                0.20611,                0.77894,                0.99723,                0.99599,                0.99497,                0.97927,                0.23334,                0.17687,                0.76707,              4.178e-05,              4.178e-05,              4.178e-05
                    992,                0.31954,                0.20416,                0.78222,                0.99725,                0.99599,                0.99497,                0.97795,                0.23352,                0.17796,                0.76707,               3.98e-05,               3.98e-05,               3.98e-05
                    993,                0.30574,                0.19775,                0.78306,                0.99727,                0.99599,                0.99497,                0.97796,                0.23546,                0.17922,                0.76712,              3.782e-05,              3.782e-05,              3.782e-05
                    994,                0.30407,                0.19731,                0.78676,                0.99729,                0.99599,                0.99497,                0.97731,                 0.2358,                0.17944,                0.76714,              3.584e-05,              3.584e-05,              3.584e-05
                    995,                0.30319,                0.19782,                0.78773,                0.99731,                0.99599,                0.99497,                0.97704,                0.23679,                0.17929,                0.76721,              3.386e-05,              3.386e-05,              3.386e-05
                    996,                0.31115,                0.19504,                0.78289,                0.99733,                0.99599,                0.99497,                0.97765,                0.23765,                0.17974,                0.76725,              3.188e-05,              3.188e-05,              3.188e-05
